Order_ID,Date,Product,Category,Quantity,Unit_Price,Discount,Customer_Age,Payment_Method,Store_Location
ORD-107052,6/18/2023,Jeans,Clothing,6,50000,0,46,Debit Card,Houston
ORD-105022,11/4/2023,Headphones,Electronics,5,236.37,0.1,19,Cash,Chicago
ORD-104392,12/23/2023,Lip Balm,Beauty,4,177.47,0.15,48,Debit Card,Los Angeles
ORD-105149,7/8/2023,Mug,Home & Kitchen,2,177.65,0.1,44,Credit Card,Los Angeles
ORD-103222,3/14/2023,USB-C Cable,Electronics,9,362.47,0.2,37,Cash,Houston
ORD-103883,4/12/2023,Hoodie,Clothing,0,14.91,0,29,Apple Pay,Houston
ORD-104641,7/18/2023,Air Fryer,Home & Kitchen,7,335.96,0.1,41,Apple Pay,Phoenix
ORD-109431,1/22/2023,Monitor,Electronics,1,11.48,0.1,45,Credit Card,New York
ORD-106307,8/22/2023,Fiction Novel,Books,4,84.7,0,32,Debit Card,Houston
ORD-102790,9/28/2023,Blender,Home & Kitchen,8,463.72,0.2,36,PayPal,Houston
ORD-100945,1/10/2023,Shampoo,Beauty,4,378.16,0.1,20,Debit Card,Phoenix
ORD-109173,2/6/2023,Fiction Novel,Books,2,242.43,0.2,59,,Phoenix
ORD-101858,8/2/2023,Lip Balm,Beauty,8,474.71,0.15,34,PayPal,New York
ORD-108927,2/25/2023,Headphones,Electronics,1,72.84,,72,Cash,Los Angeles
ORD-104109,11/27/2023,Socks,Clothing,1,356.5,0,N/A,Cash,Houston
ORD-105214,1/15/2023,Monitor,Electronics,5,207.17,0.15,31,Apple Pay,Los Angeles
ORD-108765,10/20/2023,Monitor,Electronics,6,167.6,0.1,59,Debit Card,Chicago
ORD-103256,6/21/2023,Biography,Books,4,428,0.05,39,Credit Card,Phoenix
ORD-102691,1/28/2023,Moisturizer,Beauty,4,201.62,0.15,69,Cash,Online
ORD-108095,6/25/2023,Moisturizer,Beauty,6,127.84,0.05,46,Credit Card,New York
ORD-109613,1/2/2023,Headphones,Electronics,7,Unknown,0.15,58,Apple Pay,Los Angeles
ORD-101320,3/4/2023,Biography,Books,2,371.73,0,72,Cash,New York
ORD-107440,4/20/2023,Hoodie,Clothing,3,489.56,0.1,59,PayPal,New York
ORD-100305,Invalid_Date,Air Fryer,Home & Kitchen,1,165.19,0.1,28,Credit Card,Houston
ORD-105163,9/27/2023,Jeans,Clothing,3,0,0.15,41,Credit Card,Chicago
ORD-106216,12/7/2023,Biography,Books,1,100.26,0.15,49,Apple Pay,New York
ORD-107250,4/10/2023,Shampoo,Beauty,2,317.1,0,64,Cash,Phoenix
ORD-106351,Invalid_Date,Blender,Home & Kitchen,3,442.66,0.15,70,Cash,Chicago
ORD-109442,11/22/2023,Wireless Mouse,Electronics,7,311.35,0,46,Credit Card,Chicago
ORD-103476,3/4/2023,Perfume,Beauty,6,239.99,0.05,32,Cash,New York
ORD-103506,7/6/2023,Mechanical Keyboard,Electronics,5,301.5,0.1,71,Apple Pay,Houston
ORD-104750,8/29/2023,Moisturizer,Beauty,3,10.05,0.2,58,Apple Pay,Los Angeles
ORD-102478,4/13/2023,Air Fryer,Home & Kitchen,2,271.07,0.15,70,PayPal,Houston
ORD-108171,5/30/2023,Shampoo,Beauty,8,483.7,0.05,28,Cash,Chicago
ORD-107055,12/23/2023,Jeans,Clothing,2,494.91,0.05,61,Cash,Phoenix
ORD-107826,5/20/2023,Air Fryer,Home & Kitchen,1,377.28,0,19,Credit Card,Chicago
ORD-108084,6/5/2023,Moisturizer,Beauty,8,440.65,0.2,20,Cash,Phoenix
ORD-105706,9/1/2023,Monitor,ELECTRONICS,1,410.34,0.2,45,PayPal,Houston
ORD-105675,11/5/2023,Mechanical Keyboard,Electronics,5,279,0.05,59,Debit Card,Chicago
ORD-109004,10/9/2023,Mechanical Keyboard,Electronics,2,261.92,0.05,24,Apple Pay,Online
ORD-101875,10/14/2023,Mug,Home & Kitchen,1,177.56,0.2,65,Credit Card,chicago
ORD-108768,5/28/2023,Fiction Novel,Books,7,98.7,0,55,Apple Pay,new york
ORD-105867,3/26/2023,History Book,Books,4,261.99,0.05,49,Debit Card,Los Angeles
ORD-109402,10/19/2023,Wireless Mouse,Electronics,2,480.82,0.2,55,Debit Card,Houston
ORD-105097,6/13/2023,Data Science 101,Books,6,446.33,0.2,46,Credit Card,Online
ORD-102905,12/31/2023,Moisturizer,Beauty,N/A,416.66,0,73,Credit Card,Houston
ORD-100571,12/23/2023,Hoodie,Clothing,5,129.89,0.1,61,Debit Card,Online
ORD-101449,11/10/2023,Coffee Maker,Home & Kitchen,7,56.81,0.1,18,PayPal,Los Angeles
ORD-109854,9/9/2023,Blender,Home & Kitchen,5,291.92,0.1,73,PayPal,New York
ORD-107104,2/9/2023,Headphones,Electronics,3,381.46,0.15,39,Debit Card,Houston
ORD-106773,9/18/2023,Wireless Mouse,Electronics,1,327.75,0.2,43,Cash,Los Angeles
ORD-107276,11/29/2023,Coffee Maker,Home & Kitchen,3,498.73,0.1,36,Credit Card,Chicago
ORD-106965,5/9/2023,Wireless Mouse,Electronics,9,303.97,0.15,48,Cash,Los Angeles
ORD-103227,2/20/2023,Wireless Mouse,Electronics,6,60.79,0.2,66,PayPal,Los Angeles
ORD-108329,11/10/2023,History Book,Books,6,259.72,0.2,50,Debit Card,Chicago
ORD-103979,1/15/2023,USB-C Cable,Electronics,6,149.03,0.05,44,Apple Pay,Online
ORD-104384,12/6/2023,Lip Balm,Beauty,4,306.54,0.05,34,Credit Card,Chicago
ORD-108154,10/7/2023,Fiction Novel,Books,1,335.87,0.15,62,Apple Pay,Chicago
ORD-103540,2/10/2023,Sunscreen,Beauty,8,355.1,0.1,38,Apple Pay,Houston
ORD-107170,5/13/2023,Perfume,Beauty,1,336.12,0.05,58,Debit Card,Phoenix
ORD-109755,8/24/2023,T-Shirt,Clothing,0,339.14,0.15,46,Cash,Los Angeles
ORD-102828,5/20/2023,Jeans,Clothing,7,407.09,0.15,60,Credit Card,Phoenix
ORD-107189,3/13/2023,Perfume,Beauty,6,154.75,0.05,150,Credit Card,Chicago
ORD-104997,2/10/2023,Moisturizer,Beauty,5,351.69,0.1,49,Apple Pay,Phoenix
ORD-101339,4/2/2023,Air Fryer,Home & Kitchen,5,52.86,0,999,Credit Card,Phoenix
ORD-103263,1/7/2023,Monitor,Electronics,1,402.2,0.15,66,Credit Card,Houston
ORD-109002,9/23/2023,Socks,Clothing,7,463.1,0.2,Unknown,Apple Pay,Online
ORD-108960,10/19/2023,Biography,Books,4,-5,0,30,Cash,Phoenix
ORD-100651,6/11/2023,Coffee Maker,Home & Kitchen,2,50000,0.05,33,Apple Pay,Phoenix
ORD-102903,3/5/2023,Monitor,Electronics,4,450.86,0.1,39,Credit Card,Los Angeles
ORD-102259,2/17/2023,Shampoo,Beauty,4,184.96,,31,Debit Card,Chicago
ORD-105396,10/25/2023,Hoodie,Clothing,3,354.67,0.05,26,Credit Card,Chicago
ORD-107885,2/10/2023,Air Fryer,Home & Kitchen,6,165.34,0.05,22,Apple Pay,NEW YORK
ORD-103522,9/30/2023,Air Fryer,Home & Kitchen,N/A,78.08,0,27,Credit Card,Phoenix
ORD-102731,11/22/2023,Perfume,Beauty,N/A,295.84,0.05,19,Cash,Phoenix
ORD-105862,10/21/2023,Coffee Maker,Home & Kitchen,4,92.66,0.15,70,Cash,Chicago
ORD-104479,10/6/2023,Coffee Maker,Home & Kitchen,3,454.2,0,18,Debit Card,Houston
ORD-101597,11/19/2023,USB-C Cable,Electronics,4,350.68,0.15,72,Debit Card,New York
ORD-107530,6/13/2023,Wireless Mouse,Electronics,4,221.09,0.2,19,Credit Card,Los Angeles
ORD-102585,12/7/2023,Fiction Novel,Books,8,47.45,0.1,69,Cash,Houston
ORD-105804,1/21/2023,Moisturizer,Beauty,6,434.27,0.1,150,Cash,Houston
ORD-103197,Invalid_Date,T-Shirt,Clothing,8,247.37,0.2,43,Credit Card,New York
ORD-106449,2023-13-45,Fiction Novel,Books,7,219.96,0.05,55,Cash,Online
ORD-105328,6/24/2023,Cookware Set,Home & Kitchen,6,271.27,0.05,25,Debit Card,Los Angeles
ORD-108187,5/25/2023,Perfume,Beauty,3,311.95,0.15,47,Cash,Online
ORD-105738,7/28/2023,Fiction Novel,Books,2,370,0.2,55,Apple Pay,Chicago
ORD-101259,10/13/2023,Socks,Clothing,2,216.42,0,-1,PayPal,Los Angeles
ORD-105636,7/9/2023,T-Shirt,Clothing,2,195.41,0.2,61,Cash,Houston
ORD-100992,9/24/2023,Coffee Maker,home & kitchen,6,392.73,0.2,59,Apple Pay,Houston
ORD-103505,1/9/2023,Fiction Novel,Books,2,65.05,0.15,46,Debit Card,Phoenix
ORD-100114,6/22/2023,Wireless Mouse,Electronics,7,220.05,0.2,67,Debit Card,Los Angeles
ORD-100920,10/6/2023,Mechanical Keyboard,Electronics,2,50000,0.1,43,PayPal,Los Angeles
ORD-102510,8/9/2023,Mechanical Keyboard,Electronics,4,54.62,0,43,Cash,Houston
ORD-109683,10/28/2023,Fiction Novel,Books,4,50000,0.05,45,Credit Card,Phoenix
ORD-100166,5/30/2023,USB-C Cable,Electronics,5,,0.2,23,Credit Card,Online
ORD-107248,3/21/2023,Data Science 101,Books,4,194.26,0.15,150,Cash,Los Angeles
ORD-106815,1/15/2023,USB-C Cable,Electronics,9,260.76,0,65,Apple Pay,Phoenix
ORD-104604,3/10/2023,Wireless Mouse,Electronics,3,13.72,0.2,73,PayPal,New York
ORD-100950,5/29/2023,Moisturizer,Beauty,9,366.21,0,37,Credit Card,Phoenix
ORD-104595,9/19/2023,Socks,Clothing,6,184.78,0,57,Apple Pay,ONLINE
ORD-106104,3/9/2023,Perfume,Beauty,9,178.56,0.2,36,PayPal,Chicago
ORD-103771,Invalid_Date,Cookware Set,Home & Kitchen,4,465.86,0,73,Apple Pay,Houston
ORD-102507,5/21/2023,Data Science 101,Books,8,358.5,0.05,48,Apple Pay,New York
ORD-105108,10/14/2023,Mechanical Keyboard,Electronics,9,230.87,0.05,40,Cash,Phoenix
ORD-102851,7/30/2023,Headphones,Electronics,9,89.65,0.15,44,Credit Card,Houston
ORD-106922,4/30/2023,Data Science 101,Books,4,86.52,0.2,18,Cash,Los Angeles
ORD-105724,12/1/2023,Moisturizer,Beauty,3,435.99,0.15,21,Apple Pay,Phoenix
ORD-107927,4/7/2023,T-Shirt,Clothing,4,247.38,0.1,61,Cash,Phoenix
ORD-104447,10/9/2023,USB-C Cable,Electronics,6,496.77,0.15,34,Debit Card,New York
ORD-104461,2/2/2023,Moisturizer,Beauty,9,299.49,0.15,45,PayPal,New York
ORD-107259,2023-13-45,Jeans,Clothing,8,487.07,0.15,65,Apple Pay,Phoenix
ORD-102506,4/12/2023,Hoodie,Clothing,1,412.03,0.2,65,Cash,Houston
ORD-101115,6/9/2023,Wireless Mouse,Electronics,3,168.92,0,57,PayPal,Online
ORD-108644,11/6/2023,Fiction Novel,Books,2,314.24,0.1,34,Credit Card,Chicago
ORD-100299,3/1/2023,T-Shirt,Clothing,2,174.23,0.2,-1,Credit Card,Chicago
ORD-101676,2/12/2023,USB-C Cable,Electronics,6,450.3,,74,Credit Card,New York
ORD-103348,7/28/2023,Blender,Home & Kitchen,3,372.59,,66,Apple Pay,Chicago
ORD-102736,6/6/2023,Data Science 101,Books,5,432.08,0,22,Cash,Chicago
ORD-108250,Invalid_Date,USB-C Cable,Electronics,6,166.27,0.05,49,Debit Card,Online
ORD-104989,4/9/2023,Biography,Books,6,254,0.1,53,Apple Pay,Houston
ORD-109265,3/11/2023,Blender,Home & Kitchen,5,9999.99,0.1,55,Apple Pay,Los Angeles
ORD-106204,2/25/2023,Air Fryer,Home & Kitchen,6,156.3,0.15,30,Debit Card,Houston
ORD-104326,5/15/2023,Monitor,Electronics,2,37.84,0,74,Debit Card,Phoenix
ORD-108217,3/13/2023,Lip Balm,Beauty,2,9999.99,0.1,72,Debit Card,Online
ORD-106302,1/6/2023,Biography,Books,5,406.04,0.15,65,PayPal,LOS ANGELES
ORD-104551,9/14/2023,Fiction Novel,Books,1,495.59,,35,PayPal,Online
ORD-107524,5/14/2023,Shampoo,Beauty,6,28.64,0.05,61,Credit Card,Los Angeles
ORD-108451,10/11/2023,Jeans,Clothing,4,N/A,0.05,73,PayPal,New York
ORD-102104,4/3/2023,Wireless Mouse,Electronics,7,71.21,0,53,PayPal,Online
ORD-105337,11/2/2023,Coffee Maker,Home & Kitchen,5,39.47,0.05,41,Credit Card,Houston
ORD-106200,3/8/2023,Lip Balm,Beauty,6,115.27,0,200,Credit Card,Los Angeles
ORD-107211,8/8/2023,History Book,Books,4,332.36,0.2,41,Credit Card,Houston
ORD-109607,1/2/2023,Mechanical Keyboard,Electronics,6,205.9,0.05,59,PayPal,online
ORD-101838,8/10/2023,Jeans,Clothing,8,145.83,0.1,56,Credit Card,New York
ORD-108290,5/29/2023,Jeans,Clothing,6,259.71,0.15,27,Apple Pay,New York
ORD-108564,12/14/2023,Wireless Mouse,Electronics,5,100.16,0.1,33,,Los Angeles
ORD-109736,8/1/2023,T-Shirt,Clothing,6,40.23,0,48,PayPal,Chicago
ORD-100608,6/16/2023,Fiction Novel,Books,9,18.57,0.05,73,Debit Card,chicago
ORD-106433,3/11/2023,Socks,Clothing,8,61.37,0.1,63,Credit Card,Houston
ORD-101094,8/23/2023,Mug,Home & Kitchen,7,117.21,0.2,32,Apple Pay,New York
ORD-105786,5/19/2023,T-Shirt,Clothing,2,88.63,0,29,Apple Pay,Online
ORD-106750,1/6/2023,History Book,Books,4,,0.05,41,Credit Card,Houston
ORD-109232,5/20/2023,Lip Balm,Beauty,7,57.12,0,72,Cash,Houston
ORD-104488,6/26/2023,Monitor,Electronics,7,476.76,0.2,41,Cash,Houston
ORD-100161,7/31/2023,Lip Balm,Beauty,9,445.81,0,21,Credit Card,New York
ORD-100204,11/15/2023,Lip Balm,Beauty,7,460.82,0.1,57,Apple Pay,Chicago
ORD-107503,11/3/2023,Sunscreen,Beauty,6,241.7,0.05,26,Cash,Los Angeles
ORD-106282,4/4/2023,Socks,clothing,5,411.35,0,25,Cash,New York
ORD-104934,2/20/2023,Biography,Books,5,433.73,0.05,33,Apple Pay,Chicago
ORD-102935,5/27/2023,Jacket,Clothing,5,209.96,0.2,48,Debit Card,Chicago
ORD-107801,10/13/2023,Socks,Clothing,2,474.05,0.05,72,Cash,Los Angeles
ORD-102436,9/2/2023,Perfume,Beauty,1,236.43,0.15,72,Debit Card,Chicago
ORD-101231,4/13/2023,Blender,Home & Kitchen,4,319.64,0.05,24,Cash,Online
ORD-109897,5/5/2023,Jacket,Clothing,5,233.77,0.1,32,PayPal,New York
ORD-103047,12/12/2023,Shampoo,Beauty,3,124.95,0.1,150,PayPal,Los Angeles
ORD-109945,6/22/2023,Sunscreen,Beauty,9,9999.99,0.2,49,Cash,Online
ORD-106101,6/15/2023,Cookware Set,Home & Kitchen,7,190.35,0.05,23,Apple Pay,Online
ORD-108170,4/18/2023,Air Fryer,Home & Kitchen,9,327.9,0.05,25,Debit Card,Los Angeles
ORD-106850,2023-13-45,Perfume,Beauty,5,254.87,0.1,54,Apple Pay,Chicago
ORD-104252,4/17/2023,Mechanical Keyboard,Electronics,2,0,0.1,58,PayPal,Phoenix
ORD-109070,5/2/2023,Mechanical Keyboard,Electronics,5,492.17,0,21,Apple Pay,Online
ORD-103294,2023-13-45,History Book,Books,4,88.36,0.05,36,Credit Card,New York
ORD-104035,4/29/2023,Blender,Home & Kitchen,0,478.7,0.15,70,Cash,Chicago
ORD-102726,12/25/2023,Mug,Home & Kitchen,3,14.14,0,38,Cash,New York
ORD-104291,5/11/2023,Python Guide,Books,3,121.8,0.05,52,Apple Pay,CHICAGO
ORD-104335,12/16/2023,Shampoo,Beauty,4,309.51,0.1,65,Cash,New York
ORD-109260,11/4/2023,Hoodie,Clothing,1,273.54,0.1,,Apple Pay,Houston
ORD-103878,6/6/2023,Mug,Home & Kitchen,2,38.5,0,33,Apple Pay,Los Angeles
ORD-105791,1/20/2023,Air Fryer,Home & Kitchen,2,123.36,0.1,-5,Apple Pay,Online
ORD-109937,4/25/2023,Socks,Clothing,7,358.19,0.15,73,Debit Card,Los Angeles
ORD-104754,3/22/2023,Lip Balm,Beauty,4,167.79,0.15,45,Credit Card,Chicago
ORD-104887,4/17/2023,Jeans,Clothing,5,385.03,0,45,PayPal,New York
ORD-100858,7/6/2023,Headphones,Electronics,6,217.35,0.2,24,Credit Card,New York
ORD-107906,9/17/2023,T-Shirt,Clothing,2,462.5,0.1,22,Debit Card,Chicago
ORD-108621,1/27/2023,Perfume,Beauty,9,168.61,0.15,39,PayPal,Los Angeles
ORD-102562,11/9/2023,Hoodie,Clothing,7,310.69,0.15,39,Cash,Phoenix
ORD-103802,3/28/2023,Wireless Mouse,Electronics,4,46.23,0.1,44,PayPal,Chicago
ORD-102641,5/20/2023,Blender,Home & Kitchen,1,147.89,0.15,53,Debit Card,Online
ORD-105456,2/27/2023,Coffee Maker,Home & Kitchen,3,170.71,0,72,Cash,Houston
ORD-105969,2/7/2023,Wireless Mouse,Electronics,9,423.12,0,57,Debit Card,Los Angeles
ORD-104491,1/1/2023,USB-C Cable,Electronics,N/A,369.19,0.2,71,Credit Card,Chicago
ORD-102348,4/30/2023,Data Science 101,Books,3,168.74,0,36,Apple Pay,Phoenix
ORD-100650,3/24/2023,Moisturizer,beauty,2,8.01,0.1,55,Cash,Chicago
ORD-102782,3/3/2023,Cookware Set,Home & Kitchen,2,180.18,0.05,67,Credit Card,Houston
ORD-106028,5/22/2023,Fiction Novel,Books,5,77.12,0.15,48,Apple Pay,Chicago
ORD-109305,4/3/2023,Data Science 101,Books,8,355.51,0.2,32,Debit Card,Houston
ORD-108935,9/29/2023,Jeans,Clothing,2,367.81,0.1,25,Credit Card,New York
ORD-107619,8/10/2023,Air Fryer,Home & Kitchen,8,42.02,0.1,61,Apple Pay,Chicago
ORD-100616,11/11/2023,Biography,Books,3,16.56,0.2,32,Cash,Phoenix
ORD-108695,9/21/2023,USB-C Cable,Electronics,8,299.83,0,50,Cash,Chicago
ORD-102576,7/20/2023,USB-C Cable,Electronics,6,119.74,0,52,Cash,New York
ORD-100054,12/15/2023,Coffee Maker,Home & Kitchen,9,333.43,0.05,63,Apple Pay,LOS ANGELES
ORD-103341,6/6/2023,Blender,Home & Kitchen,8,396.19,0.2,52,Cash,Phoenix
ORD-107498,9/29/2023,Coffee Maker,Home & Kitchen,9,387.56,0.2,22,Cash,Online
ORD-101706,6/10/2023,Biography,Books,6,171.99,0.05,Unknown,Apple Pay,Houston
ORD-109330,4/2/2023,Air Fryer,Home & Kitchen,1,270.78,0,60,Cash,Los Angeles
ORD-105827,12/1/2023,Data Science 101,Books,9,104.76,0.1,55,Apple Pay,Online
ORD-101494,2/20/2023,History Book,Books,3,320.36,0.05,42,Credit Card,online
ORD-109191,3/3/2023,Socks,Clothing,9,50000,0.05,35,Credit Card,Online
ORD-106007,7/6/2023,Blender,Home & Kitchen,3,132.42,0.2,42,Credit Card,Phoenix
ORD-100804,8/2/2023,USB-C Cable,Electronics,9,104.54,0.2,60,Debit Card,Chicago
ORD-104954,6/29/2023,History Book,Books,7,9999.99,0.15,25,Apple Pay,Los Angeles
ORD-109857,8/7/2023,Jacket,Clothing,6,325.74,0.05,38,Apple Pay,Houston
ORD-107572,5/25/2023,Hoodie,Clothing,3,460.08,0.05,38,PayPal,New York
ORD-100991,10/18/2023,Cookware Set,Home & Kitchen,5,429.31,0,37,,Houston
ORD-102775,11/11/2023,History Book,Books,7,151.88,0.2,24,Apple Pay,Houston
ORD-107959,9/11/2023,History Book,Books,4,95.75,0,43,PayPal,Houston
ORD-106848,9/2/2023,Blender,Home & Kitchen,7,9999.99,0.2,36,Credit Card,Houston
ORD-103514,2/3/2023,Fiction Novel,Books,1,145.03,0.15,44,Cash,Los Angeles
ORD-105842,5/25/2023,Fiction Novel,Books,8,422.03,0.2,28,Cash,Chicago
ORD-109131,6/21/2023,Hoodie,Clothing,2,158.43,0.1,52,PayPal,Online
ORD-100220,1/8/2023,Headphones,ELECTRONICS,2,434.16,0,74,Credit Card,Los Angeles
ORD-108285,9/12/2023,Lip Balm,Beauty,9,N/A,0.15,56,Cash,Phoenix
ORD-101289,8/14/2023,Lip Balm,Beauty,9,64.01,0,69,Debit Card,Los Angeles
ORD-103164,1/15/2023,Wireless Mouse,Electronics,2,396.58,0.2,67,Debit Card,Los Angeles
ORD-104679,3/27/2023,T-Shirt,Clothing,2,390.1,0,47,Credit Card,Online
ORD-102619,7/12/2023,Fiction Novel,Books,7,34.51,0,32,Apple Pay,Houston
ORD-103613,7/23/2023,Shampoo,Beauty,7,108.41,0.15,26,PayPal,Phoenix
ORD-100044,9/16/2023,Python Guide,Books,6,349.43,0.15,53,Apple Pay,Los Angeles
ORD-108257,8/6/2023,Jeans,Clothing,1,180.55,,47,Credit Card,Online
ORD-107201,3/17/2023,Mug,Home & Kitchen,4,83.65,0.05,48,Cash,Chicago
ORD-103793,5/29/2023,Wireless Mouse,Electronics,1,208.6,0.15,18,Apple Pay,New York
ORD-103572,3/9/2023,Sunscreen,Beauty,6,375.14,0.2,34,Cash,houston
ORD-107147,4/26/2023,Headphones,Electronics,9,188.24,0.1,69,Apple Pay,Phoenix
ORD-101504,12/17/2023,Moisturizer,Beauty,6,25.57,0.05,58,Credit Card,Online
ORD-105925,6/19/2023,Mug,Home & Kitchen,8,257.84,0.2,46,Cash,Phoenix
ORD-103351,3/30/2023,Mechanical Keyboard,Electronics,4,339.2,0,Unknown,Cash,Online
ORD-103440,12/7/2023,Air Fryer,Home & Kitchen,8,201.48,0.2,43,Credit Card,Los Angeles
ORD-101893,9/1/2023,Jacket,Clothing,7,305.84,0.2,71,Credit Card,New York
ORD-109601,9/3/2023,Socks,Clothing,2,267.6,0.1,46,Cash,Los Angeles
ORD-105256,12/19/2023,Hoodie,Clothing,6,495.23,0.1,-5,Cash,Phoenix
ORD-101956,2/23/2023,Monitor,Electronics,4,173.41,0.15,47,Debit Card,Houston
ORD-105168,3/3/2023,Mechanical Keyboard,Electronics,8,398,0.2,35,Apple Pay,Phoenix
ORD-104815,12/31/2023,Socks,Clothing,4,327.79,0.05,40,Apple Pay,Online
ORD-106685,5/20/2023,Hoodie,Clothing,8,336.74,0,49,Cash,Phoenix
ORD-101506,6/15/2023,Sunscreen,Beauty,8,8.51,0.1,57,Apple Pay,Online
ORD-100671,5/20/2023,Air Fryer,HOME & KITCHEN,4,392,0.2,59,Apple Pay,Houston
ORD-109172,9/1/2023,Air Fryer,Home & Kitchen,4,422.62,0,62,cash,Online
ORD-107518,4/16/2023,Monitor,Electronics,1,437.5,,37,PayPal,Phoenix
ORD-100898,10/29/2023,Moisturizer,Beauty,7,354.8,0.2,55,Cash,Houston
ORD-109813,4/23/2023,Mechanical Keyboard,Electronics,9,251.83,0.15,45,Apple Pay,Chicago
ORD-102667,7/17/2023,Fiction Novel,Books,8,281.11,0.15,62,Cash,Houston
ORD-103194,2/22/2023,Data Science 101,Books,8,196.98,0.1,54,,Online
ORD-102891,5/11/2023,Cookware Set,Home & Kitchen,7,130.67,0.15,62,PayPal,Phoenix
ORD-107587,11/21/2023,Moisturizer,Beauty,5,475.28,0,48,Apple Pay,Houston
ORD-106070,2/26/2023,Lip Balm,Beauty,4,177.41,0,19,Cash,Houston
ORD-102622,5/14/2023,Sunscreen,Beauty,9,128.78,0.15,37,Debit Card,CHICAGO
ORD-106406,3/16/2023,Sunscreen,Beauty,6,305.62,0.1,-5,Cash,Houston
ORD-106349,1/24/2023,Sunscreen,Beauty,4,181.23,0.05,54,Cash,Chicago
ORD-100003,12/26/2023,Sunscreen,Beauty,8,170.19,0.1,39,Apple Pay,Houston
ORD-102371,7/6/2023,Hoodie,Clothing,5,395.12,0.15,39,Debit Card,Los Angeles
ORD-103805,3/16/2023,Hoodie,Clothing,1,356.79,0,40,Debit Card,Online
ORD-101770,3/29/2023,Air Fryer,Home & Kitchen,9,180.02,0,36,PayPal,New York
ORD-100107,8/23/2023,Jacket,Clothing,3,444.41,0.1,35,PayPal,Online
ORD-106424,4/6/2023,Sunscreen,Beauty,7,21.5,0.05,43,Apple Pay,Chicago
ORD-100532,6/16/2023,Blender,Home & Kitchen,4,400.18,0.15,40,Cash,New York
ORD-108880,2/6/2023,Fiction Novel,Books,5,75.31,0,51,Apple Pay,Chicago
ORD-108907,5/14/2023,Biography,Books,9,119.04,0,55,Cash,Houston
ORD-107050,7/8/2023,Jeans,Clothing,2,348.9,0.1,73,PayPal,Phoenix
ORD-109731,5/18/2023,Mug,Home & Kitchen,6,50000,0.2,36,PayPal,Phoenix
ORD-103121,3/8/2023,T-Shirt,Clothing,5,445.17,0.05,32,APPLE PAY,New York
ORD-109292,3/22/2023,T-Shirt,Clothing,4,421.74,0.2,34,Cash,New York
ORD-100732,9/28/2023,Cookware Set,Home & Kitchen,9,185.36,0.1,54,Debit Card,Houston
ORD-103407,5/21/2023,Headphones,Electronics,2,399.47,0.15,19,PayPal,New York
ORD-102340,1/11/2023,Python Guide,Books,3,253.22,0.15,44,Credit Card,Houston
ORD-106361,3/28/2023,History Book,Books,6,118.41,0.05,54,Credit Card,New York
ORD-106232,3/11/2023,Data Science 101,Books,2,469.01,0.1,54,Credit Card,Chicago
ORD-102566,1/27/2023,T-Shirt,Clothing,5,378.37,0.05,50,PayPal,Phoenix
ORD-102582,9/30/2023,Data Science 101,Books,N/A,271.6,0.15,52,PayPal,Los Angeles
ORD-103835,8/14/2023,Hoodie,Clothing,7,251.57,0.1,59,PayPal,Online
ORD-108128,5/4/2023,Mug,Home & Kitchen,6,375.63,0,36,PayPal,Online
ORD-107455,9/5/2023,Lip Balm,BEAUTY,8,25.51,0.05,37,PayPal,New York
ORD-105847,12/13/2023,Monitor,Electronics,5,269.52,0.2,19,Debit Card,Phoenix
ORD-109336,2023-13-45,Socks,Clothing,8,406.5,0.15,66,PayPal,Online
ORD-109243,10/14/2023,Coffee Maker,Home & Kitchen,4,50000,0,73,Apple Pay,Phoenix
ORD-101256,5/28/2023,Lip Balm,Beauty,7,181.71,0,31,Credit Card,Houston
ORD-102105,9/30/2023,Data Science 101,Books,3,21.66,0,62,Credit Card,Houston
ORD-107182,5/20/2023,Moisturizer,Beauty,8,18.56,0,28,Apple Pay,Chicago
ORD-108370,3/15/2023,Sunscreen,Beauty,5,163.58,0.05,72,Apple Pay,Phoenix
ORD-106642,7/31/2023,Lip Balm,Beauty,2,480.54,0.1,24,PayPal,Phoenix
ORD-109422,3/1/2023,Lip Balm,Beauty,Unknown,280.96,0.1,43,Credit Card,Phoenix
ORD-104995,1/7/2023,Sunscreen,Beauty,7,231.36,0.05,70,Cash,Houston
ORD-109237,6/24/2023,Perfume,Beauty,3,352.74,0.1,72,Apple Pay,Phoenix
ORD-107294,1/12/2023,Monitor,Electronics,2,331.05,0.15,56,Debit Card,Online
ORD-105058,5/6/2023,T-Shirt,Clothing,5,Unknown,0.1,45,Credit Card,New York
ORD-107540,8/11/2023,Air Fryer,Home & Kitchen,1,440.18,0.2,39,Cash,Chicago
ORD-104435,1/17/2023,Data Science 101,Books,3,Unknown,0.05,49,PayPal,Chicago
ORD-103485,7/18/2023,Jeans,Clothing,5,341.63,0.05,55,Cash,New York
ORD-109776,9/1/2023,Sunscreen,Beauty,6,206.51,0.15,58,Cash,Chicago
ORD-105319,4/22/2023,T-Shirt,Clothing,9,359.7,0,38,Apple Pay,Phoenix
ORD-103817,3/29/2023,Biography,Books,1,59.44,0.2,38,Credit Card,New York
ORD-106106,3/13/2023,Blender,HOME & KITCHEN,8,254.34,0.1,54,Cash,Phoenix
